# Automatically generated
# duptype id depth size device inode priority name
DUPTYPE_WITHIN_SAME_TREE -11466 5 57 61 22408 5 /openedx/staticfiles/templates/instructor/edx_ace/addbetatester/email/head.html
DUPTYPE_WITHIN_SAME_TREE -11466 5 57 61 45467 5 /openedx/staticfiles/templates/instructor/edx_ace/enrollenrolled/email/head.9908db1e6349.html
DUPTYPE_WITHIN_SAME_TREE -11466 5 57 61 45457 5 /openedx/staticfiles/templates/instructor/edx_ace/removebetatester/email/head.9908db1e6349.html
DUPTYPE_WITHIN_SAME_TREE -11466 5 57 61 45462 5 /openedx/staticfiles/templates/instructor/edx_ace/addbetatester/email/head.9908db1e6349.html
DUPTYPE_WITHIN_SAME_TREE -11466 5 57 61 22369 5 /openedx/staticfiles/templates/instructor/edx_ace/allowedenroll/email/head.html
DUPTYPE_WITHIN_SAME_TREE -11466 5 57 61 45477 5 /openedx/staticfiles/templates/verify_student/edx_ace/verificationexpiry/email/head.9908db1e6349.html
DUPTYPE_WITHIN_SAME_TREE -11466 5 57 61 45482 5 /openedx/staticfiles/templates/verify_student/edx_ace/verificationsubmitted/email/head.9908db1e6349.html
DUPTYPE_WITHIN_SAME_TREE -11466 5 57 61 22691 5 /openedx/staticfiles/templates/verify_student/edx_ace/verificationapproved/email/head.html
DUPTYPE_WITHIN_SAME_TREE -11466 5 57 61 45442 5 /openedx/staticfiles/templates/instructor/edx_ace/allowedunenroll/email/head.9908db1e6349.html
DUPTYPE_WITHIN_SAME_TREE -11466 5 57 61 22665 5 /openedx/staticfiles/templates/verify_student/edx_ace/verificationexpiry/email/head.html
DUPTYPE_WITHIN_SAME_TREE -11466 5 57 61 22356 5 /openedx/staticfiles/templates/instructor/edx_ace/allowedunenroll/email/head.html
DUPTYPE_WITHIN_SAME_TREE -11466 5 57 61 22678 5 /openedx/staticfiles/templates/verify_student/edx_ace/verificationsubmitted/email/head.html
DUPTYPE_WITHIN_SAME_TREE -11466 5 57 61 45487 5 /openedx/staticfiles/templates/verify_student/edx_ace/verificationapproved/email/head.9908db1e6349.html
DUPTYPE_WITHIN_SAME_TREE -11466 5 57 61 45452 5 /openedx/staticfiles/templates/instructor/edx_ace/enrolledunenroll/email/head.9908db1e6349.html
DUPTYPE_FIRST_OCCURRENCE 7312 4 58 61 46330 5 /openedx/staticfiles/css/vendor/slickgrid/images/down.1eee705eb2e4.gif
DUPTYPE_WITHIN_SAME_TREE -7312 5 58 61 50789 5 /openedx/staticfiles/studio/css/vendor/slickgrid/images/down.1eee705eb2e4.gif
DUPTYPE_WITHIN_SAME_TREE -7312 4 58 61 19740 5 /openedx/staticfiles/css/vendor/slickgrid/images/down.gif
DUPTYPE_WITHIN_SAME_TREE -7312 5 58 61 32315 5 /openedx/staticfiles/studio/css/vendor/slickgrid/images/down.gif
DUPTYPE_FIRST_OCCURRENCE 12619 6 59 61 45093 5 /openedx/staticfiles/js/bower/jquery/src/manipulation/var/rcheckableType.19f6af061c62.js
DUPTYPE_WITHIN_SAME_TREE -12619 6 59 61 28331 5 /openedx/staticfiles/js/bower/jquery/src/manipulation/var/rcheckableType.js
DUPTYPE_WITHIN_SAME_TREE -12619 7 59 61 34546 5 /openedx/staticfiles/studio/js/bower/jquery/src/manipulation/var/rcheckableType.js
DUPTYPE_WITHIN_SAME_TREE -12619 7 59 61 49920 5 /openedx/staticfiles/studio/js/bower/jquery/src/manipulation/var/rcheckableType.19f6af061c62.js
DUPTYPE_WITHIN_SAME_TREE -12619 11 59 61 35319 5 /openedx/staticfiles/studio/xblock/resources/edx_sga/static/js/bower/jquery/src/manipulation/var/rcheckableType.js
DUPTYPE_WITHIN_SAME_TREE -12619 11 59 61 43778 5 /openedx/staticfiles/studio/xblock/resources/edx_sga/static/js/bower/jquery/src/manipulation/var/rcheckableType.19f6af061c62.js
DUPTYPE_WITHIN_SAME_TREE -12619 10 59 61 30379 5 /openedx/staticfiles/xblock/resources/edx_sga/static/js/bower/jquery/src/manipulation/var/rcheckableType.js
DUPTYPE_WITHIN_SAME_TREE -12619 10 59 61 44091 5 /openedx/staticfiles/xblock/resources/edx_sga/static/js/bower/jquery/src/manipulation/var/rcheckableType.19f6af061c62.js
DUPTYPE_FIRST_OCCURRENCE 7336 4 60 61 46338 5 /openedx/staticfiles/css/vendor/slickgrid/images/sort-asc.5be9fbe6d4f5.gif
DUPTYPE_WITHIN_SAME_TREE -7336 5 60 61 50797 5 /openedx/staticfiles/studio/css/vendor/slickgrid/images/sort-asc.5be9fbe6d4f5.gif
DUPTYPE_WITHIN_SAME_TREE -7336 4 60 61 19748 5 /openedx/staticfiles/css/vendor/slickgrid/images/sort-asc.gif
DUPTYPE_WITHIN_SAME_TREE -7336 5 60 61 32323 5 /openedx/staticfiles/studio/css/vendor/slickgrid/images/sort-asc.gif
DUPTYPE_FIRST_OCCURRENCE 12270 6 60 61 44803 5 /openedx/staticfiles/edx-bootstrap/node_modules/jquery/src/ajax/var/rquery.0cea5be4c1cb.js
DUPTYPE_WITHIN_SAME_TREE -12270 6 60 61 23802 5 /openedx/staticfiles/edx-bootstrap/node_modules/jquery/src/ajax/var/rquery.js
DUPTYPE_FIRST_OCCURRENCE 2466 2 60 61 48649 5 /openedx/staticfiles/studio-frontend/__mocks__/copy-to-clipboard.ca7eff7a1060.js
DUPTYPE_WITHIN_SAME_TREE -2466 2 60 61 25558 5 /openedx/staticfiles/studio-frontend/__mocks__/copy-to-clipboard.js
DUPTYPE_FIRST_OCCURRENCE 9951 5 61 61 46097 5 /openedx/staticfiles/js/bower/jquery/src/var/push.da4387ab5b45.js
DUPTYPE_WITHIN_SAME_TREE -9951 10 61 61 35285 5 /openedx/staticfiles/studio/xblock/resources/edx_sga/static/js/bower/jquery/src/var/push.js
DUPTYPE_WITHIN_SAME_TREE -9951 6 61 61 50556 5 /openedx/staticfiles/studio/js/bower/jquery/src/var/push.da4387ab5b45.js
DUPTYPE_WITHIN_SAME_TREE -9951 10 61 61 43807 5 /openedx/staticfiles/studio/xblock/resources/edx_sga/static/js/bower/jquery/src/var/push.da4387ab5b45.js
DUPTYPE_WITHIN_SAME_TREE -9951 6 61 61 34512 5 /openedx/staticfiles/studio/js/bower/jquery/src/var/push.js
DUPTYPE_WITHIN_SAME_TREE -9951 5 61 61 28276 5 /openedx/staticfiles/js/bower/jquery/src/var/push.js
DUPTYPE_WITHIN_SAME_TREE -9951 9 61 61 30345 5 /openedx/staticfiles/xblock/resources/edx_sga/static/js/bower/jquery/src/var/push.js
DUPTYPE_WITHIN_SAME_TREE -9951 9 61 61 44120 5 /openedx/staticfiles/xblock/resources/edx_sga/static/js/bower/jquery/src/var/push.da4387ab5b45.js
DUPTYPE_FIRST_OCCURRENCE 419 1 61 61 49215 5 /openedx/staticfiles/edx-bootstrap/stylelint.config.b44652fe0cce.js
DUPTYPE_WITHIN_SAME_TREE -419 1 61 61 23713 5 /openedx/staticfiles/edx-bootstrap/stylelint.config.js
DUPTYPE_FIRST_OCCURRENCE 7341 4 62 61 46354 5 /openedx/staticfiles/css/vendor/slickgrid/images/sort-desc.48fa5621ef13.gif
DUPTYPE_WITHIN_SAME_TREE -7341 4 62 61 19764 5 /openedx/staticfiles/css/vendor/slickgrid/images/sort-desc.gif
DUPTYPE_WITHIN_SAME_TREE -7341 5 62 61 32339 5 /openedx/staticfiles/studio/css/vendor/slickgrid/images/sort-desc.gif
DUPTYPE_WITHIN_SAME_TREE -7341 5 62 61 50813 5 /openedx/staticfiles/studio/css/vendor/slickgrid/images/sort-desc.48fa5621ef13.gif
DUPTYPE_FIRST_OCCURRENCE 9955 5 62 61 46105 5 /openedx/staticfiles/js/bower/jquery/src/var/slice.06b38aed4a71.js
DUPTYPE_WITHIN_SAME_TREE -9955 10 62 61 35293 5 /openedx/staticfiles/studio/xblock/resources/edx_sga/static/js/bower/jquery/src/var/slice.js
DUPTYPE_WITHIN_SAME_TREE -9955 10 62 61 43815 5 /openedx/staticfiles/studio/xblock/resources/edx_sga/static/js/bower/jquery/src/var/slice.06b38aed4a71.js
DUPTYPE_WITHIN_SAME_TREE -9955 5 62 61 28284 5 /openedx/staticfiles/js/bower/jquery/src/var/slice.js
DUPTYPE_WITHIN_SAME_TREE -9955 9 62 61 30353 5 /openedx/staticfiles/xblock/resources/edx_sga/static/js/bower/jquery/src/var/slice.js
DUPTYPE_WITHIN_SAME_TREE -9955 6 62 61 50564 5 /openedx/staticfiles/studio/js/bower/jquery/src/var/slice.06b38aed4a71.js
DUPTYPE_WITHIN_SAME_TREE -9955 6 62 61 34520 5 /openedx/staticfiles/studio/js/bower/jquery/src/var/slice.js
DUPTYPE_WITHIN_SAME_TREE -9955 9 62 61 44128 5 /openedx/staticfiles/xblock/resources/edx_sga/static/js/bower/jquery/src/var/slice.06b38aed4a71.js
DUPTYPE_FIRST_OCCURRENCE 15870 8 63 61 44200 5 /openedx/staticfiles/js/vendor/tinymce/js/tinymce/plugins/visualblocks/img/p.b29802c2b555.gif
DUPTYPE_WITHIN_SAME_TREE -15870 8 63 61 18464 5 /openedx/staticfiles/js/vendor/tinymce/js/tinymce/plugins/visualblocks/img/p.gif
DUPTYPE_WITHIN_SAME_TREE -15870 9 63 61 31677 5 /openedx/staticfiles/studio/js/vendor/tinymce/js/tinymce/plugins/visualblocks/img/p.gif
DUPTYPE_WITHIN_SAME_TREE -15870 9 63 61 43887 5 /openedx/staticfiles/studio/js/vendor/tinymce/js/tinymce/plugins/visualblocks/img/p.b29802c2b555.gif
DUPTYPE_FIRST_OCCURRENCE 9943 5 63 61 46102 5 /openedx/staticfiles/js/bower/jquery/src/var/concat.dbdb2c9d038b.js
DUPTYPE_WITHIN_SAME_TREE -9943 9 63 61 30350 5 /openedx/staticfiles/xblock/resources/edx_sga/static/js/bower/jquery/src/var/concat.js
DUPTYPE_WITHIN_SAME_TREE -9943 10 63 61 35290 5 /openedx/staticfiles/studio/xblock/resources/edx_sga/static/js/bower/jquery/src/var/concat.js
DUPTYPE_WITHIN_SAME_TREE -9943 6 63 61 34517 5 /openedx/staticfiles/studio/js/bower/jquery/src/var/concat.js
DUPTYPE_WITHIN_SAME_TREE -9943 5 63 61 28281 5 /openedx/staticfiles/js/bower/jquery/src/var/concat.js
DUPTYPE_WITHIN_SAME_TREE -9943 9 63 61 44125 5 /openedx/staticfiles/xblock/resources/edx_sga/static/js/bower/jquery/src/var/concat.dbdb2c9d038b.js
DUPTYPE_WITHIN_SAME_TREE -9943 6 63 61 50561 5 /openedx/staticfiles/studio/js/bower/jquery/src/var/concat.dbdb2c9d038b.js
DUPTYPE_WITHIN_SAME_TREE -9943 10 63 61 43812 5 /openedx/staticfiles/studio/xblock/resources/edx_sga/static/js/bower/jquery/src/var/concat.dbdb2c9d038b.js
DUPTYPE_FIRST_OCCURRENCE 15876 8 64 61 44198 5 /openedx/staticfiles/js/vendor/tinymce/js/tinymce/plugins/visualblocks/img/ul.a927973f0fae.gif
DUPTYPE_WITHIN_SAME_TREE -15876 8 64 61 18462 5 /openedx/staticfiles/js/vendor/tinymce/js/tinymce/plugins/visualblocks/img/ul.gif
DUPTYPE_WITHIN_SAME_TREE -15876 9 64 61 43885 5 /openedx/staticfiles/studio/js/vendor/tinymce/js/tinymce/plugins/visualblocks/img/ul.a927973f0fae.gif
DUPTYPE_WITHIN_SAME_TREE -15876 9 64 61 31675 5 /openedx/staticfiles/studio/js/vendor/tinymce/js/tinymce/plugins/visualblocks/img/ul.gif
DUPTYPE_FIRST_OCCURRENCE 15854 8 64 61 44205 5 /openedx/staticfiles/js/vendor/tinymce/js/tinymce/plugins/visualblocks/img/h1.722cff45178a.gif
DUPTYPE_WITHIN_SAME_TREE -15854 9 64 61 43892 5 /openedx/staticfiles/studio/js/vendor/tinymce/js/tinymce/plugins/visualblocks/img/h1.722cff45178a.gif
DUPTYPE_WITHIN_SAME_TREE -15854 8 64 61 18469 5 /openedx/staticfiles/js/vendor/tinymce/js/tinymce/plugins/visualblocks/img/h1.gif
DUPTYPE_WITHIN_SAME_TREE -15854 9 64 61 31682 5 /openedx/staticfiles/studio/js/vendor/tinymce/js/tinymce/plugins/visualblocks/img/h1.gif
DUPTYPE_FIRST_OCCURRENCE 15868 8 64 61 44194 5 /openedx/staticfiles/js/vendor/tinymce/js/tinymce/plugins/visualblocks/img/ol.bfffb5d68282.gif
DUPTYPE_WITHIN_SAME_TREE -15868 9 64 61 31671 5 /openedx/staticfiles/studio/js/vendor/tinymce/js/tinymce/plugins/visualblocks/img/ol.gif
DUPTYPE_WITHIN_SAME_TREE -15868 8 64 61 18458 5 /openedx/staticfiles/js/vendor/tinymce/js/tinymce/plugins/visualblocks/img/ol.gif
DUPTYPE_WITHIN_SAME_TREE -15868 9 64 61 43881 5 /openedx/staticfiles/studio/js/vendor/tinymce/js/tinymce/plugins/visualblocks/img/ol.bfffb5d68282.gif
DUPTYPE_FIRST_OCCURRENCE 9947 5 64 61 46101 5 /openedx/staticfiles/js/bower/jquery/src/var/indexOf.fdf0c4d8a782.js
DUPTYPE_WITHIN_SAME_TREE -9947 9 64 61 44124 5 /openedx/staticfiles/xblock/resources/edx_sga/static/js/bower/jquery/src/var/indexOf.fdf0c4d8a782.js
DUPTYPE_WITHIN_SAME_TREE -9947 10 64 61 35289 5 /openedx/staticfiles/studio/xblock/resources/edx_sga/static/js/bower/jquery/src/var/indexOf.js
DUPTYPE_WITHIN_SAME_TREE -9947 5 64 61 28280 5 /openedx/staticfiles/js/bower/jquery/src/var/indexOf.js
DUPTYPE_WITHIN_SAME_TREE -9947 9 64 61 30349 5 /openedx/staticfiles/xblock/resources/edx_sga/static/js/bower/jquery/src/var/indexOf.js
DUPTYPE_WITHIN_SAME_TREE -9947 10 64 61 43811 5 /openedx/staticfiles/studio/xblock/resources/edx_sga/static/js/bower/jquery/src/var/indexOf.fdf0c4d8a782.js
DUPTYPE_WITHIN_SAME_TREE -9947 6 64 61 50560 5 /openedx/staticfiles/studio/js/bower/jquery/src/var/indexOf.fdf0c4d8a782.js
DUPTYPE_WITHIN_SAME_TREE -9947 6 64 61 34516 5 /openedx/staticfiles/studio/js/bower/jquery/src/var/indexOf.js
DUPTYPE_FIRST_OCCURRENCE 9941 5 64 61 46103 5 /openedx/staticfiles/js/bower/jquery/src/var/class2type.8beeb098fb5e.js
DUPTYPE_WITHIN_SAME_TREE -9941 10 64 61 43813 5 /openedx/staticfiles/studio/xblock/resources/edx_sga/static/js/bower/jquery/src/var/class2type.8beeb098fb5e.js
DUPTYPE_WITHIN_SAME_TREE -9941 9 64 61 44126 5 /openedx/staticfiles/xblock/resources/edx_sga/static/js/bower/jquery/src/var/class2type.8beeb098fb5e.js
DUPTYPE_WITHIN_SAME_TREE -9941 9 64 61 30351 5 /openedx/staticfiles/xblock/resources/edx_sga/static/js/bower/jquery/src/var/class2type.js
DUPTYPE_WITHIN_SAME_TREE -9941 10 64 61 35291 5 /openedx/staticfiles/studio/xblock/resources/edx_sga/static/js/bower/jquery/src/var/class2type.js
DUPTYPE_WITHIN_SAME_TREE -9941 6 64 61 50562 5 /openedx/staticfiles/studio/js/bower/jquery/src/var/class2type.8beeb098fb5e.js
DUPTYPE_WITHIN_SAME_TREE -9941 5 64 61 28282 5 /openedx/staticfiles/js/bower/jquery/src/var/class2type.js
DUPTYPE_WITHIN_SAME_TREE -9941 6 64 61 34518 5 /openedx/staticfiles/studio/js/bower/jquery/src/var/class2type.js
DUPTYPE_FIRST_OCCURRENCE 1232 1 65 61 49205 5 /openedx/staticfiles/paragon/commitlint.config.91f9e7f32297.js
DUPTYPE_WITHIN_SAME_TREE -1232 1 65 61 23220 5 /openedx/staticfiles/paragon/commitlint.config.js
DUPTYPE_FIRST_OCCURRENCE 12615 6 66 61 45086 5 /openedx/staticfiles/js/bower/jquery/src/data/var/data_priv.494fafb4dac6.js
DUPTYPE_WITHIN_SAME_TREE -12615 6 66 61 45087 5 /openedx/staticfiles/js/bower/jquery/src/data/var/data_user.494fafb4dac6.js
DUPTYPE_WITHIN_SAME_TREE -12615 7 66 61 49914 5 /openedx/staticfiles/studio/js/bower/jquery/src/data/var/data_user.494fafb4dac6.js
DUPTYPE_WITHIN_SAME_TREE -12615 11 66 61 35279 5 /openedx/staticfiles/studio/xblock/resources/edx_sga/static/js/bower/jquery/src/data/var/data_user.js
DUPTYPE_WITHIN_SAME_TREE -12615 11 66 61 41186 5 /openedx/staticfiles/studio/xblock/resources/edx_sga/static/js/bower/jquery/src/data/var/data_user.494fafb4dac6.js
DUPTYPE_WITHIN_SAME_TREE -12615 11 66 61 41185 5 /openedx/staticfiles/studio/xblock/resources/edx_sga/static/js/bower/jquery/src/data/var/data_priv.494fafb4dac6.js
DUPTYPE_WITHIN_SAME_TREE -12615 10 66 61 30339 5 /openedx/staticfiles/xblock/resources/edx_sga/static/js/bower/jquery/src/data/var/data_user.js
DUPTYPE_WITHIN_SAME_TREE -12615 11 66 61 35278 5 /openedx/staticfiles/studio/xblock/resources/edx_sga/static/js/bower/jquery/src/data/var/data_priv.js
DUPTYPE_WITHIN_SAME_TREE -12615 6 66 61 28255 5 /openedx/staticfiles/js/bower/jquery/src/data/var/data_priv.js
DUPTYPE_WITHIN_SAME_TREE -12615 10 66 61 44084 5 /openedx/staticfiles/xblock/resources/edx_sga/static/js/bower/jquery/src/data/var/data_priv.494fafb4dac6.js
DUPTYPE_WITHIN_SAME_TREE -12615 10 66 61 44085 5 /openedx/staticfiles/xblock/resources/edx_sga/static/js/bower/jquery/src/data/var/data_user.494fafb4dac6.js
DUPTYPE_WITHIN_SAME_TREE -12615 7 66 61 34505 5 /openedx/staticfiles/studio/js/bower/jquery/src/data/var/data_priv.js
DUPTYPE_WITHIN_SAME_TREE -12615 7 66 61 34506 5 /openedx/staticfiles/studio/js/bower/jquery/src/data/var/data_user.js
DUPTYPE_WITHIN_SAME_TREE -12615 6 66 61 28256 5 /openedx/staticfiles/js/bower/jquery/src/data/var/data_user.js
DUPTYPE_WITHIN_SAME_TREE -12615 7 66 61 49913 5 /openedx/staticfiles/studio/js/bower/jquery/src/data/var/data_priv.494fafb4dac6.js
DUPTYPE_WITHIN_SAME_TREE -12615 10 66 61 30338 5 /openedx/staticfiles/xblock/resources/edx_sga/static/js/bower/jquery/src/data/var/data_priv.js
DUPTYPE_FIRST_OCCURRENCE 7511 4 66 61 46648 5 /openedx/staticfiles/edx-bootstrap/node_modules/jquery/src/selector.254a3ebd012d.js
DUPTYPE_WITHIN_SAME_TREE -7511 4 66 61 23768 5 /openedx/staticfiles/edx-bootstrap/node_modules/jquery/src/selector.js
DUPTYPE_FIRST_OCCURRENCE 15858 8 66 61 44196 5 /openedx/staticfiles/js/vendor/tinymce/js/tinymce/plugins/visualblocks/img/h3.ea01b9403dac.gif
DUPTYPE_WITHIN_SAME_TREE -15858 8 66 61 18460 5 /openedx/staticfiles/js/vendor/tinymce/js/tinymce/plugins/visualblocks/img/h3.gif
DUPTYPE_WITHIN_SAME_TREE -15858 9 66 61 31673 5 /openedx/staticfiles/studio/js/vendor/tinymce/js/tinymce/plugins/visualblocks/img/h3.gif
DUPTYPE_WITHIN_SAME_TREE -15858 9 66 61 43883 5 /openedx/staticfiles/studio/js/vendor/tinymce/js/tinymce/plugins/visualblocks/img/h3.ea01b9403dac.gif
DUPTYPE_FIRST_OCCURRENCE 15862 8 67 61 44193 5 /openedx/staticfiles/js/vendor/tinymce/js/tinymce/plugins/visualblocks/img/h5.bec7854c1ff5.gif
DUPTYPE_WITHIN_SAME_TREE -15862 8 67 61 18457 5 /openedx/staticfiles/js/vendor/tinymce/js/tinymce/plugins/visualblocks/img/h5.gif
DUPTYPE_WITHIN_SAME_TREE -15862 9 67 61 43880 5 /openedx/staticfiles/studio/js/vendor/tinymce/js/tinymce/plugins/visualblocks/img/h5.bec7854c1ff5.gif
DUPTYPE_WITHIN_SAME_TREE -15862 9 67 61 31670 5 /openedx/staticfiles/studio/js/vendor/tinymce/js/tinymce/plugins/visualblocks/img/h5.gif
DUPTYPE_FIRST_OCCURRENCE 15864 8 67 61 44195 5 /openedx/staticfiles/js/vendor/tinymce/js/tinymce/plugins/visualblocks/img/h6.252b8ff92cb3.gif
DUPTYPE_WITHIN_SAME_TREE -15864 9 67 61 31672 5 /openedx/staticfiles/studio/js/vendor/tinymce/js/tinymce/plugins/visualblocks/img/h6.gif
DUPTYPE_WITHIN_SAME_TREE -15864 8 67 61 18459 5 /openedx/staticfiles/js/vendor/tinymce/js/tinymce/plugins/visualblocks/img/h6.gif
DUPTYPE_WITHIN_SAME_TREE -15864 9 67 61 43882 5 /openedx/staticfiles/studio/js/vendor/tinymce/js/tinymce/plugins/visualblocks/img/h6.252b8ff92cb3.gif
DUPTYPE_FIRST_OCCURRENCE 12266 6 67 61 44804 5 /openedx/staticfiles/edx-bootstrap/node_modules/jquery/src/ajax/var/location.1effe93501b5.js
DUPTYPE_WITHIN_SAME_TREE -12266 6 67 61 23803 5 /openedx/staticfiles/edx-bootstrap/node_modules/jquery/src/ajax/var/location.js
DUPTYPE_FIRST_OCCURRENCE 15856 8 67 61 44201 5 /openedx/staticfiles/js/vendor/tinymce/js/tinymce/plugins/visualblocks/img/h2.5a09dea8b894.gif
DUPTYPE_WITHIN_SAME_TREE -15856 8 67 61 18465 5 /openedx/staticfiles/js/vendor/tinymce/js/tinymce/plugins/visualblocks/img/h2.gif
DUPTYPE_WITHIN_SAME_TREE -15856 9 67 61 31678 5 /openedx/staticfiles/studio/js/vendor/tinymce/js/tinymce/plugins/visualblocks/img/h2.gif
DUPTYPE_WITHIN_SAME_TREE -15856 9 67 61 43888 5 /openedx/staticfiles/studio/js/vendor/tinymce/js/tinymce/plugins/visualblocks/img/h2.5a09dea8b894.gif
DUPTYPE_FIRST_OCCURRENCE 9769 5 67 61 45583 5 /openedx/staticfiles/edx-bootstrap/node_modules/jquery/src/var/document.28ad506eb48f.js
DUPTYPE_WITHIN_SAME_TREE -9769 5 67 61 23913 5 /openedx/staticfiles/edx-bootstrap/node_modules/jquery/src/var/document.js
DUPTYPE_FIRST_OCCURRENCE 15894 8 67 61 44177 5 /openedx/staticfiles/js/vendor/tinymce/js/tinymce/skins/studio-tmce4/fonts/readme.7a0f64800cf3.md
DUPTYPE_WITHIN_SAME_TREE -15894 9 67 61 43864 5 /openedx/staticfiles/studio/js/vendor/tinymce/js/tinymce/skins/studio-tmce4/fonts/readme.7a0f64800cf3.md
DUPTYPE_WITHIN_SAME_TREE -15894 9 67 61 31521 5 /openedx/staticfiles/studio/js/vendor/tinymce/js/tinymce/skins/studio-tmce4/fonts/readme.md
DUPTYPE_WITHIN_SAME_TREE -15894 8 67 61 18136 5 /openedx/staticfiles/js/vendor/tinymce/js/tinymce/skins/studio-tmce4/fonts/readme.md
DUPTYPE_FIRST_OCCURRENCE 15860 8 67 61 44206 5 /openedx/staticfiles/js/vendor/tinymce/js/tinymce/plugins/visualblocks/img/h4.d9b29176b0b4.gif
DUPTYPE_WITHIN_SAME_TREE -15860 9 67 61 43893 5 /openedx/staticfiles/studio/js/vendor/tinymce/js/tinymce/plugins/visualblocks/img/h4.d9b29176b0b4.gif
DUPTYPE_WITHIN_SAME_TREE -15860 9 67 61 31683 5 /openedx/staticfiles/studio/js/vendor/tinymce/js/tinymce/plugins/visualblocks/img/h4.gif
DUPTYPE_WITHIN_SAME_TREE -15860 8 67 61 18470 5 /openedx/staticfiles/js/vendor/tinymce/js/tinymce/plugins/visualblocks/img/h4.gif
DUPTYPE_FIRST_OCCURRENCE 5178 3 70 61 47702 5 /openedx/staticfiles/paragon/src/Button/Button.cdf9ea6b8835.scss
DUPTYPE_WITHIN_SAME_TREE -5178 6 70 61 25753 5 /openedx/staticfiles/studio-frontend/node_modules/@edx/paragon/src/Button/Button.scss
DUPTYPE_WITHIN_SAME_TREE -5178 6 70 61 45012 5 /openedx/staticfiles/studio-frontend/node_modules/@edx/paragon/src/Button/Button.cdf9ea6b8835.scss
DUPTYPE_WITHIN_SAME_TREE -5178 3 70 61 23366 5 /openedx/staticfiles/paragon/src/Button/Button.scss
DUPTYPE_WITHIN_SAME_TREE -5178 6 70 61 24636 5 /openedx/staticfiles/frontend-component-cookie-policy-banner/node_modules/@edx/paragon/src/Button/Button.scss
DUPTYPE_WITHIN_SAME_TREE -5178 6 70 61 44885 5 /openedx/staticfiles/frontend-component-cookie-policy-banner/node_modules/@edx/paragon/src/Button/Button.cdf9ea6b8835.scss
DUPTYPE_FIRST_OCCURRENCE 12605 6 70 61 45092 5 /openedx/staticfiles/js/bower/jquery/src/css/var/cssExpand.2d8ac6725d0f.js
DUPTYPE_WITHIN_SAME_TREE -12605 6 70 61 28311 5 /openedx/staticfiles/js/bower/jquery/src/css/var/cssExpand.js
DUPTYPE_WITHIN_SAME_TREE -12605 7 70 61 49919 5 /openedx/staticfiles/studio/js/bower/jquery/src/css/var/cssExpand.2d8ac6725d0f.js
DUPTYPE_WITHIN_SAME_TREE -12605 7 70 61 34535 5 /openedx/staticfiles/studio/js/bower/jquery/src/css/var/cssExpand.js
DUPTYPE_WITHIN_SAME_TREE -12605 11 70 61 35308 5 /openedx/staticfiles/studio/xblock/resources/edx_sga/static/js/bower/jquery/src/css/var/cssExpand.js
DUPTYPE_WITHIN_SAME_TREE -12605 11 70 61 43777 5 /openedx/staticfiles/studio/xblock/resources/edx_sga/static/js/bower/jquery/src/css/var/cssExpand.2d8ac6725d0f.js
DUPTYPE_WITHIN_SAME_TREE -12605 10 70 61 44090 5 /openedx/staticfiles/xblock/resources/edx_sga/static/js/bower/jquery/src/css/var/cssExpand.2d8ac6725d0f.js
DUPTYPE_WITHIN_SAME_TREE -12605 10 70 61 30368 5 /openedx/staticfiles/xblock/resources/edx_sga/static/js/bower/jquery/src/css/var/cssExpand.js
DUPTYPE_FIRST_OCCURRENCE 7361 4 71 61 46363 5 /openedx/staticfiles/css/vendor/ui-lightness/images/ui-bg_flat_10_000000_40x100.05c35f982c6d.png
DUPTYPE_WITHIN_SAME_TREE -7361 4 71 61 19824 5 /openedx/staticfiles/css/vendor/ui-lightness/images/ui-bg_flat_10_000000_40x100.png
DUPTYPE_WITHIN_SAME_TREE -7361 5 71 61 32367 5 /openedx/staticfiles/studio/css/vendor/ui-lightness/images/ui-bg_flat_10_000000_40x100.png
DUPTYPE_WITHIN_SAME_TREE -7361 5 71 61 50822 5 /openedx/staticfiles/studio/css/vendor/ui-lightness/images/ui-bg_flat_10_000000_40x100.05c35f982c6d.png
DUPTYPE_FIRST_OCCURRENCE 12359 6 71 61 44826 5 /openedx/staticfiles/frontend-component-cookie-policy-banner/node_modules/@edx/paragon/src/Breadcrumb/Breadcrumb.1caebf3cec60.scss
DUPTYPE_WITHIN_SAME_TREE -12359 6 71 61 24506 5 /openedx/staticfiles/frontend-component-cookie-policy-banner/node_modules/@edx/paragon/src/Breadcrumb/Breadcrumb.scss
DUPTYPE_FIRST_OCCURRENCE 12268 6 72 61 44805 5 /openedx/staticfiles/edx-bootstrap/node_modules/jquery/src/ajax/var/nonce.1eb6094ec43a.js
DUPTYPE_WITHIN_SAME_TREE -12268 6 72 61 23804 5 /openedx/staticfiles/edx-bootstrap/node_modules/jquery/src/ajax/var/nonce.js
